user_id,review_count,skin_type,age,rating,review,morphed_review
이비,43,복합성,24,4,써본것들중에 순하게 잘지워지는것같아요!,쓰/VV 어/EC 보/VX ㄴ/ETM 것/NNB 들/XSN 중/NNB 에/JKB 순하/VA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 것/NNB 같/VA 아요/EF !/SF 
한민,31,건성,17,4,이건화장지우는건데입술에는엄청잘지워져요!!!이거근데입술에각징이잇는분은다지워지진않고그냥조금남아잇을수도잇답니당~^^!!!!!,이건/NNP 화장/NNG 지우/VV 는/ETM 건/NNB 데/NNB 입술/NNG 에/JKB 는/JX 엄청/MAG 잘/MAG 지우/VV 어/EC 지/VX 어요/EF !/SF !/SF !/SF 이것/NP 근/NNB 데/NNB 입술/NNG 에/JKB 각/NNG 징/NNG 이/JKS 잇/VV 는/ETM 분/NNB 은/JX 다/JX 지우/VV 어/EC 지/VX 지/EC ㄴ/JX 않/VX 고/EC 그냥/MAG 조금/MAG 남/VV 아/EC 잇/VV 을/ETM 수도/NNG 잇/NNG 답/XSA 니/EC 당/NNG ~/SO ^/SW ^/SW !/SF !/SF !/SF !/SF !/SF 
쨰쫜,41,지성,24,5,가격도싼데 진짜잘지워짐 진심,가격/NNG 도/JX 싸/VV ㄴ데/EC 진짜/MAG 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 진심/NNG 
립앤섀도우,33,중성,24,5,이거한6통쯤 쓰는중ㅋㅋㅋㅋ안지워진다는 키스미랑 삐야 다지워짐ㅎㅎㅎ,이것/NP 한/NNG 6/SN 통/NNB 쯤/NNB 쓰는중ㅋㅋㅋㅋ안지워진다는/NA 키스/NNG 미/NNG 랑/JKB 삐/VV 야/EC 다지워짐ㅎㅎㅎ/NA 
힝헹홍,127,복합성,29,2,"눈 화장을 평소 진하게 하는데, 순해서 안 지워 지는 느낌.....
","눈/NNG 화장/NNG 을/JKO 평소/NNG 진하/VA 게/EC 하/VV 는데/EC ,/SP 순/NNG 하/XSV 아서/EC 안/MAG 지우/VV 어/EC 지/VX 는/ETM 느낌/NNG ..../SE ./SF "
8갱2222,128,건성,28,5,"전에 사용하던 제품은 눈에 들어가면 살짝 따갑거나
잠깐동안 눈이 뿌옇게 변하곤 했는데 아리따움 뽀오얀 리무버는 눈에 자극적이지 않아욧 !
일주일 정도 사용해보았는데 눈에 자극이 줄어들어 그런지
아침에 일어났을 때 눈꼽이 잘 생기지 않더라구요",전/NNG 에/JKB 사용/NNG 하/XSV 던/ETM 제품/NNG 은/JX 눈/NNG 에/JKB 들어가/VV 면/EC 살짝/MAG 따갑/VA 거나/EC 잠깐/NNG 동안/NNG 눈/NNG 이/JKS 뿌옇/VA 게/EC 변하/VV 곤/EC 하/VV 았/EP 는데/EC 아리땁/VA ㅁ/ETN 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 리무버/NNG 는/JX 눈/NNG 에/JKB 자극/NNG 적/XSN 이/VCP 지/EC 않아욧/NA !/SF 일주일/NNG 정도/NNG 사용/NNG 하/XSV 아/EC 보/VX 았/EP 는데/EC 눈/NNG 에/JKB 자극/NNG 이/JKS 줄어들/VV 어/EC 그런지/NNP 아침/NNG 에/JKB 일어나/VV 았/EP 을/ETM 때/NNG 눈꼽/NNG 이/JKS 잘/MAG 생기/VV 지/EC 않/VX 더라구요/EC 
영광부인,53,민감성,21,4,세정력 굿,세/MM 정력/NNG 굿/NNG 
안물,94,건성,29,4,눈에 들어가도 많이 따갑지 않구요 세정력도 좋아요 세일때마다 계속 쟁여오는 템!,눈/NNG 에/JKB 들어가/VV 아도/EC 많이/MAG 따갑/VA 지/EC 않/VX 구요/EC 세/MM 정력/NNG 도/JX 좋/VA 아요/EC 세일/NNG 때/NNG 마다/JX 계속/MAG 쟁여오는/NA 템!/NA 
한소오오오올,127,건성,25,4,가격 대비 용량도 좋고 한번이 립과 아이 메이크업 잘 지워져서 너무 좋네요!!! 가격 너무너무 만족합니다!!,가격/NNG 대비/NNG 용량/NNG 도/JX 좋/VA 고/EC 한번/NNG 이/JKS 립/NNG 과/JC 아이/NNG 메이크업/NNG 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 너무/MAG 좋/VA 네요/EF !/SF !/SF !/SF 가격/NNG 너무너무/MAG 만족/NNG 하/XSV ㅂ니다/EF !/SF !/SF 
유후우우,29,지성,23,4,써본거중에 제일 저자극! 눈에들어가도 안아파서 좋다,쓰/VV 어/EC 보/VX ㄴ/ETM 거/NNB 중/NNB 에/JKB 제일/NNG 저/XPN 자극/NNG !/SF 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 아프/VA 아서/EC 좋/VA 다/EC 
코덕후,23,복합성,22,3,나쁘지않움ㅋㅋㅋ눈따갑디않은ㅋ가 굿굿주려다가 눈앞이넘ㅁ뿌옇고 하고나면 기름지는게 오져서..ㅎㅎ,나쁘지않움ㅋㅋㅋ눈따갑디않은ㅋ가/NA 굿/NNG 굿/NNG 주/VV 려다가/EC 눈앞/NNG 이/JKS 넘/VV ㅁ/ETN 뿌옇/VA 고/EC 하/VV 고/EC 나/VX 면/EC 기름지/VA 는/ETM 게/EC 오져서..ㅎㅎ/NA 
perrel,274,건성,40,4,가격도 싸고 잘 지워지는 제품.  난 눈에 들어가도 시림 전혀 없었음. (근데 이 부분은 케바케인지라...),가격/NNG 도/JX 싸/VV 고/EC 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 제품/NNG ./SF 나/VV ㄴ/ETM 눈/NNG 에/JKB 들어가/VV 아도/EC 시림/NNP 전혀/MAG 없/VA 었/EP 음/ETN ./SF (/SS 근데/MAJ 이/MM 부분/NNG 은/JX 하/XSA 게/EC 바/NNB 하/XSA 게/EC 이/VCP ㄴ지라/EC .../SE )/SS 
물음표느낌,7,민감성,25,1,이게 왜 겟잇뷰티 1위일까.. 민감성인 피부라 닥터자르트 클렌징워터랑 똑같이 따끔거림 지워지긴하는데 눈가가 발게지는 이건 뭐..? 절대 재구매의사 없음. 더페이스샵 립앤아이 이거랑 비슷한건 워터프루프마스카라가 덜지워지기더하는데 순했음 얜 돈날린기분임. 스킨푸드랑 다페까 두개만써야할듯,이/VV 게/EC 왜/MAG 겟잇뷰티/NNP 1/SN 위/NNB 이/VCP ㄹ까/EF ./SF ./SF 민감/XR 성/XSN 이/VCP ㄴ/ETM 피부/NNG 이/VCP 라/EC 닥터자르트/NNP 클렌징/NNG 워터/NNG 랑/JKB 똑같이/MAG 따끔거리/VV ㅁ/ETN 지우/VV 어/EC 지/VX 기/ETN ㄴ/JX 하/VV 는데/EC 눈가/NNG 가/JKS 발/NNB 게/EC 지/VX 는/ETM 이것/NP ㄴ/JX 뭐/IC ../SE ?/SF 절대/NNG 재/XPN 구매/NNG 의사/NNG 없/VA 음/ETN ./SF 더페이스샵/NNP 립/NNG 앤/NNG 아이/NNG 이것/NP 랑/JKB 비슷/XR 하/XSA ㄴ/ETM 건/NNB 워터/NNG 프루프/NNP 마스카라/NNG 가/JKS 덜/MAG 지우/VV 어/EC 지/VX 기/ETN 더하/VA 는데/EC 순/NNG 하/XSV 았/EP 음/ETN 얘/NP ㄴ/JX 돈/NNG 날리/VV ㄴ/ETM 기분/NNG 이/VCP ㅁ/ETN ./SF 스킨푸드/NNP 랑/JKB 다페까/NA 두/MM 개/NNB 만/JX 쓰/VV 어야/EC 하/VX ㄹ/ETM 듯/NNB 
밍규밍규,1,복합성,23,2,"이거 순하다고 하는 사람들 많던데..순하다는 뜻이 뭔지;;
아이리무버니까 속눈썹에 리무버 살짝 남겨있어서 눈에 들어가게 되는데 엄청 눈 따가움..ㅠㅠ
키스미 어퓨 더페이스샵 아이리무버 다써보고 이거 좋다길래 한번 써봤는데 젤 순한건 솔직히 더페가 진리..
키스미는 오일리가 심하고;;",이것/NP 순하/VA 다고/EC 하/VV 는/ETM 사람/NNG 들/XSN 많/VA 던데/EC ../SE 순하/VA 다는/ETM 뜻/NNG 이/JKS 뭐/NP ㄴ지/EC ;/SP ;/SP 아이/NNG 리무버/NNG 이/VCP 니까/EC 속눈썹/NNG 에/JKB 리무버/NNG 살짝/MAG 남기/VV 어/EC 있/VX 어서/EC 눈/NNG 에/JKB 들어가/VV 게/EC 되/VV 는데/EC 엄청/MAG 눈/NNG 어퓨/NA 더페이스샵/NNP 아이/NNG 리무버/NNG 다/MAG 쓰/VV 어/EC 보/VX 고/EC 이것/NP 좋/VA 다고/EC 하/VX 길래/EC 한/MM 번/NNB 쓰/VV 어/EC 보/VX 았/EP 는데/EC 젤/NNG 순하/VA ㄴ/ETM 건/NNB 솔직히/MAG 더페가/NA 진리/NNG ./SF ./SF 키스/NNG 미/NNG 는/JX 오일/NNG 리/XSN 가/JKS 심하/VA 고/EC ;/SP ;/SP 
ZIYO,409,복합성,38,4,"흠. .기름기가 키스미분홍색 액체통 리무버보다 많다. 하지만. . 키스미보다 저렴하니까. . 그런데 통사이즈보면. . .가격비슷하려나. ,
다들잘지워진다니까. .잘지워지나보다 하고 사용하는중인데. .
어제 에스쁘아펜슬라이너+에뛰드하우스퍼펙트픽서+키스미브라운마스카라조합 지우는데. .
속눈썹에 일단 키스미마스카라리무버발라놓은뒤 2차로 뽀오얀리무버 화장솜에 듬뿍발라서 올려놓은뒤 닦아내는데. .
한번에 안지워짐. .
어떤게문제인거냐. . ㅋㅋㅋ
---
화해어플보니까 비교적 성분이 괜찮아서 결국 1+1 행사할때 대용량으로 사서쓰는중ㅎㅎ
하지만. . 눈아포. .ㅠㅡㅠ","흠/IC ./SF ./SF 기름기/NNG 가/JKS 키스/NNG 미/NNG 분홍색/NNG 액체/NNG 통/NNG 리무버/NNG 보다/JKB 많/VA 다/EF ./SF 하/VX 지만/EF ./SF ./SF 키스/NNG 미/NNG 보다/JKB 저렴/XR 하/XSA 니까/EF ./SF ./SF 그런데/MAJ 통/NNG 사이즈/NNG 보/VV 시/EP 면/EF ./SF ./SF ./SF 가격/NNG 비슷/XR 하/XSA 려나/EF ./SF ,/SP 다/NNG 들/XSN 잘/NNG 지우/VV 어/EC 지/VX ㄴ다니까/EF ./SF ./SF 잘/MAG 지우/VV 어/EC 지/VX 나/EC 보다/JKB 하/VV 고/EC 사용/NNG 하/XSV 는/ETM 중/NNB 이/VCP ㄴ데/EF ./SF ./SF 어제/NNG 에스쁘아/NNP 펜스/NNG ㄹ/JKO 라이너/NNG +/SW 에뛰드하우스/NNP 퍼펙트/NNP 픽/MAG 서/VV 어/EC +/SW 키스/NNG 미/XPN 브라운/NNP 마스카라/NNG 조합/NNG 지우/VV 는데/EF ./SF ./SF 속눈썹/NNG 에/JKB 일단/MAG 키스/NNG 미/NNG 마스카라/NNG 리무버/NNG 바르/VV 아/EC 놓/VX 은/ETM 뒤/NNG 2/SN 차/NNB 로/JKB 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 리무버/NNG 화장/NNG 솜/NNG 에/JKB 듬뿍/MAG 바르/VV 아서/EC 올려놓/VV 은/ETM 뒤/NNG 닦/VV 아/EC 내/VX 는데/EF ./SF ./SF 한번/NNG 에/JKB 안/MAG 지우/VV 어/EC 지/VX ㅁ/ETN ./SF ./SF 어떤/MM 게/NNG 문제/NNG 이/VCP ㄴ/ETM 것/NNB 냐/EF ./SF ./SF 비교/NNG 적/XSN 성분/NNG 이/JKS 괜찮/VA 아서/EC 결국/MAG 1/SN +/SW 1/SN 행사/NNG 하/XSV ㄹ/ETM 때/NNG 대용량/NNG 으로/JKB ./SF 눈/NNG 아포/NNP ./SF .ㅠㅡㅠ/NA "
ingyo,57,복합성,25,4,잘지워짐 다만 와 겁나 대박이야라고는 못느낌 리무버가 다 그렇죠 뭐 싸고 뭐 세일하는거 그때그때 사는거지 뭐,잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 다만/MAJ 오/VV 아/EC 겁나/VV 아/EC 대/NNB 박/NNB 이/VCP 아야/EC 하/VX 라고/EC 는/JX 못/NNG 느낌/NNG 리무버/NNG 가/JKS 다/MAG 그렇/VA 죠/EC 뭐/NP 싸/VV 고/EC 뭐/NP 세일/NNG 하/XSV 는/ETM 거/NNB 그때그때/MAG 살/VV 는/ETM 거지/NNG 뭐/NP 
흰지티티,151,중성,23,4,전에 토니X리 리무버를 썼기 때문인지 나으 지우기 스킬이 부족해서 인지 세일할때 쟁여놓은 뽀오얀을 둑흔둑흔한 마음으로 꺼내서 뙇! 썼눈뒈!! 눈에 좀 들어갔는지 좀 아팠음 미웠음 그래도 토니X리 보다는 덜 아픔 그거 외에는 잘지워짐 어느정도냐면ㅋㅋㅋ리무버로 축축하게 적신 화장솜을 눈에다 올려놨더니 입술로 흘러간 리무버액이 립스틱을 지워놈ㅋㅋㅋ굳이 화장솜을 쓰지않아도 리무버로 범벅된 입술 음파음파몇번하니 립스틱이 사라짐 즐겁다ㅋ 근데 얘를 내가 또 살수 있을까 아직 쓴지 일주일도 안됐는데 많이 없어짐 가격대비는 그냥 그런듯,전/NNG 에/JKB 토니/NNP X/SL 리/NNB 리무버/NNG 를/JKO 쓰/VV 었/EP 기/ETN 때문/NNB 이/VCP ㄴ지/EC 나/NP 으/NNG 지우/VV 기/ETN 스킬/NNP 이/JKS 부족/NNG 하/XSV 아서/EC 인지/NNG 세일/NNG 하/XSV ㄹ/ETM 때/NNG 쟁여놓은/NA 뽀/VV 오/EC 야/JX ㄴ/JX 을/JKO 둑흔둑흔한/NA 마음/NNG 으로/JKB 꺼내/VV 어서/EC 뙇!/NA 썼눈뒈!!/NA 눈/NNG 에/JKB 좀/MAG 들어가/VV 았/EP 는지/EC 좀/MAG 아프/VA 았/EP 음/ETN 밉/VA 었/EP 음/ETN 그래도/MAJ 토니/NNP X/SL 리/NNB 보/VV 다는/ETM 덜/MAG 아픔/NNG 그것/NP 외/NNB 에/JKB 는/JX 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 어느정도냐면ㅋㅋㅋ리무버로/NA 축축/XR 하/XSA 게/EC 적시/VV ㄴ/ETM 화장/NNG 솜/NNG 을/JKO 눈/NNG 에다/JKB 올리/VV 어/EC 놓/VX 았/EP 더니/EC 입술/NNG 로/JKB 흘러가/VV ㄴ/ETM 리무버/NNG 액/NNG 이/JKS 립스틱/NNG 을/JKO 지워놈ㅋㅋㅋ굳이/NA 화장/NNG 솜/NNG 을/JKO 쓰/VV 지/EC 않/VX 아도/EC 리무버/NNG 로/JKB 범벅/NNG 되/XSV ㄴ/ETM 입술/NNG 음파/NNG 음파/NNG 몇/MM 번/NNB 하/XSA 니/EC 립스틱/NNG 이/JKS 사라지/VV ㅁ/ETN 즐겁닼/NA 근데/MAJ 얘/NP 를/JKO 내/NP 가/JKS 또/MAJ 살수/NNP 있/VV 을까/EC 아직/MAG 쓰/VV ㄴ지/EC 일주일/NNG 도/JX 안/NNG 되/XSV 었/EP 는데/EC 많이/MAG 없어짐/NNP 가격/NNG 대비/NNG 는/JX 그냥/MAG 그런/MM 듯/NNB 
rosaJ,48,지성,30,5,"나는 순하고 잘지워져서 계속 이것만 쓰는데..
역시 화장품은 케바케인가",나/NP 는/JX 순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 계속/MAG 이것/NP 만/JX 쓰/VV 는데/EF ./SF ./SF 역시/MAJ 화장품/NNG 은/JX 하/XSA 게/EC 바/NNB 하/XSA 게/EC 이/VCP ㄴ가/EC 
아바라레,43,지성,26,5,"눈도 안따갑고 가격도 괜찮고  클렌징도 잘되요
다음에 또 구매할 예정!",눈/NNG 도/JX 안/MAG 따갑/VA 고/EC 가격/NNG 도/JX 괜찮/VA 고/EC 클렌징/NNG 도/JX 잘/MAG 되/XSV 요/EC 다음/NNG 에/JKB 또/MAJ 구매/NNG 하/XSV ㄹ/ETM 예정/NNG !/SF 
그림자소녀,45,건성,27,3,나름 괜찮아용ㅋㅋ 가격대도 저렴하지만 원플원아니면 안살듯해용,나름/NNB 괜찮아용ㅋㅋ/NA 가격/NNG 대/XSN 도/JX 저렴/XR 하/XSA 지만/EC 원/NNB 프/VX ㄹ/ETM 원/NNB 아니/VCN 면/EC 안/MAG 살/VV 듯/EC 하/VX 아/EC 용/XSN 
윤정곰,7,중성,24,4,"눈지울때 잘 지워지고 순해용
아픈적이 없네요~ 대용량도 굿",눈/NNG 지우/VV ㄹ/ETM 때/NNG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 순/NNG 해/NNG 용/XSN 아프/VA ㄴ/ETM 적/XSN 이/JKS 없/VA 네요/EC ~/SO 대용량/NNG 도/JX 굿/NNG 
jiiwon,259,복합성,27,4,저자극에 세정력도 좋음. 근데 세일을 자주 안해서 다른 제품을 사게 됨.,저/XPN 자극/NNG 에/JKB 세/MM 정력/NNG 도/JX 좋/VA 음/ETN ./SF 근데/MAJ 세일/NNG 을/JKO 자주/MAG 안/NNG 하/XSV 아서/EC 다른/MM 제품/NNG 을/JKO 사/VV 게/EC 되/VV ㅁ/ETN ./SF 
밤녜,117,복합성,26,5,"난 맨날 1+1하던 아이리무버나 썼었음.
근데 어느날 이거 패키지가 너무이쁘고 할인하길래 사봤는데 눈에쓰는건 이렇게 순해야겠다고 생각하
는순간 대용량을 사고있는 나를 발견 ㅋ",나/VV ㄴ/ETM 맨날/MAG 1/SN +/SW 1/SN 하/VV 던/ETM 아이/NNG 리무버/NNG 나/JC 쓰/VV 었/EP 었/EP 음/ETN ./SF 근데/MAJ 어느/MM 날/NNG 이것/NP 패키지/NNG 가/JKS 너무/MAG 이쁘/VA 고/EC 할인/NNG 하/XSV 길래/EC 사/VV 아/EC 보/VX 았/EP 는데/EC 눈/NNG 에/JKB 쓰/VV 는/ETM 건/NNB 이렇/VA 게/EC 순/NNG 하/XSV 아야/EC 하/VX 겠/EP 다고/EC 생각/NNG 하/NNG 는/JX 순간/NNG 대용량/NNG 을/JKO 사/VV 고/EC 있/VX 는/ETM 나/NP 를/JKO 발견/NNG ㅋ/NA 
코찡찡,36,복합성,25,5,이니스프리꺼쓰다가 이걸로 갈아탐 6개월넘게이거쓴듯!! 좋아욤,이니스프리/NNP 꺼/NNB 쓰/VV 다가/EC 이/MM 것/NNB 로/JKB 갈아타/VV ㅁ/ETN 6/SN 개월/NNB 넘/VV 게/EC 이것/NP 쓰/VV ㄴ듯/EF !/SF !/SF 좋아욤/NA 
웅이용,61,복합성,19,5,일단 다른 것보다 자극적이지 않고 잘 지워짐,일단/MAG 다른/MM 것/NNB 보다/JKB 자극/NNG 적/XSN 이/VCP 지/EC 않/VX 고/EC 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 
ej8386,21,복합성,36,5,싸고좋음 짱잘지워지고순해요,싸/VV 고/EC 좋/VA 음/ETN 짱/MAG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 순/NNG 하/XSV 아요/EC 
혜구리,16,건성,29,5,너무기름지지도않고 순한데 엄청잘지워져서 짱짱 근데 대용량도있었으면..,너무/MAG 기름지/VA 지도/EC 않/VX 고/EC 순하/VA ㄴ데/EC 엄청/MAG 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 짱/MAG 짱/MAG 근데/MAJ 대용량/NNG 도/JX 있/VV 었/EP 으면/EF ./SF ./SF 
유월,31,복합성,23,4,스킨푸드 우유리무버보다는 조금 더 산뜻하고 뻑뻑한 느낌. 잘 지워지고 좋은데 앞이 뿌얘지는? 경우가 있었어용,스킨푸드/NNP 우유/NNG 리무버/NNG 보다/JKB 는/JX 조금/MAG 더/MAG 산뜻/XR 하/XSA 고/EC 뻑/MAG 뻑/MAG 하/XSV ㄴ/ETM 느낌/NNG ./SF 잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 은데/EC 앞/NNG 이/JKS 뿌얘지는?/NA 경우/NNG 가/JKS 있/VX 었/EP 어/EC 용/XSN 
리버휘버,34,지성,21,3,생각 보다 순하지는 않음 눈에 들어가면 눈 따가워,생각/NNG 보다/MAG 순하/VA 지/EC 는/JX 않/VX 음/ETN 눈/NNG 에/JKB 들어가/VV 면/EC 눈/NNG 따갑/VA 어/EC 
qwer15,142,복합성,25,3,순하고 눈화장도 쉽게 잘 지워지네요 근데 마스카라는 지우다가 좀 눈아파요,순하/VA 고/EC 눈/NNG 화장/NNG 도/JX 쉽/VA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 네요/EC 근데/MAJ 마스카라/NNG 는/JX 지우/VV 다가/EC 좀/MAG 눈/NNG 아프/VA 아요/EC 
쮸글,17,복합성,23,5,생각보다 잘지워지더라고요 ~  색조화장이 진한편은아니지만 워터푸르프 마스카라랑 아이라인도 몇번 쓱쓱 닦으면 금방지워지고 앞으로도 계속 쓸거같아요 ~~♡,생각/NNG 보다/JKB 잘/MAG 지우/VV 어/EC 지/VX 더라고요/EC ~/SO 색조/NNG 화장/NNG 이/JKS 진/NNG 한편/NNG 은/JX 아니/VCN 지만/EC 워터푸르프/NA 마스카라/NNG 랑/JKB 아이라인/NNG 도/JX 몇/MM 번/NNB 쓱쓱/MAG 닦/VV 으면/EC 금방/MAG 지우/VV 어/EC 지/VX 고/EC 앞/NNG 으로/JKB 도/JX 계속/MAG 쓰/VV ㄹ/ETM 거/NNB 같/VA 아요/EC ~/SO ~/SO ♡/SW 
젤라쥬,535,복합성,25,2,겟잇뷰티 1위라고 엄청좋다고 하던데 그냥 솔직히 잘 모르겠음. 향이 개인적으로 마음에 안듬..ㅠㅠ 그냥 무난하게 잘 지워지긴 함. 향이 싫어서 다신 안 살듯..;,겟잇뷰티/NNP 1/SN 위/NNB 이/VCP 라고/EC 엄청/MAG 좋/VA 다고/EC 하/VV 던데/EC 그냥/MAG 솔직히/MAG 잘/MAG 모르/VV 겠/EP 음/ETN ./SF 향/NNG 이/JKS 개인/NNG 적/XSN 으로/JKB 마음/NNG 에/JKB 안듬..ㅠㅠ/NA 그냥/MAG 무난/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 기/ETN ㄴ/JX 하/VV ㅁ/ETN ./SF 향/NNG 이/JKS 싫/VA 어서/EC 다시/VV ㄴ/ETM 안/MAG 살/VV 듯/EC ../SE ;/SP 
baehj,38,복합성,29,3,"아니 다 좋은데
아리따움 마이크로 브라운 마스카라는 왜
잘 안지워질까",아니/MAG 다/MAG 좋/VA 은데/EC 아리땁/VA ㅁ/ETN 마이크로/NNG 브라운/NNP 마스카라/NNG 는/JX 왜/MAG 잘/MAG 안/MAG 지우/VV 어/EC 지/VX ㄹ까/EC 
허지선,205,중성,23,3,가격도 쏘쏘 세정력도 쏘쏘 매우 soso한 제품,가격/NNG 도/JX 쏘/VV 쏘/VV 세/MM 정력/NNG 도/JX 쏘/VV 쏘/VV 매우/MAG soso/SL 한/NNG 제품/NNG 
apsofu,49,복합성,26,4,화장솜에 묻혀서 지우면 눈에 들어갔는지 잠시 뿌얘지는거 말고는 세정력도 좋고 가격도 착한듯! 원쁠원 때 겟해야됨ㅋㅋㅋ,화장/NNG 솜/NNG 에/JKB 묻히/VV 어서/EC 지우/VV 면/EC 눈/NNG 에/JKB 들어가/VV 았/EP 는지/EC 잠시/MAG 뿌얘지는거/NA 말/VX 고/EC 는/JX 세/MM 정력/NNG 도/JX 좋/VA 고/EC 가격/NNG 도/JX 착하/VA ㄴ듯/EF !/SF 원쁠원/NA 때/NNG 겟해야됨ㅋㅋㅋ/NA 
coduk,80,지성,25,5,이거슨 나의 유일한 인생탬! 이것처럼 부드럽게 지워지는걸 본적이 없다. 립문질러 지울때도 자극 무!없을무!,이것/NP 슬/VV ㄴ/ETM 나/NP 의/JKG 유일/NNG 하/XSV ㄴ/ETM 인생탬!/NA 이것/NP 처럼/JKB 부드럽/VA 게/EC 지우/VV 어/EC 지/VX 는/ETM 것/NNB ㄹ/JKO 본적/NNG 이/JKS 없/VA 다/EF ./SF 립/NNG 문지르/VV 어/EC 지우/VV ㄹ/ETM 때/NNG 도/JX 자극/NNG 무/XPN !/SF 없/VV 을/ETM 무/NNG !/SF 
니얍,102,민감성,26,4,"이거 쓰고 어쩌다 생긴 미샤꺼 써봤는데 안지워져.. 
그게 더 비쌌는데..
약간 오일느낌이 좀 나는데 그것 때문인가 사용 후에 눈이 뿌얘지는게 종종 있음

그것만 빼면 키스미도 전혀 무리없이 잘 지워내고 안따갑고 순함. 가성비 좋은 물건!",이것/NP 쓰/VV 고/EC 어쩌다/MAG 생기/VV ㄴ/ETM 미샤/NNP 꺼/NNB 쓰/VV 어/EC 보/VX 았/EP 는데/EC 안/MAG 지우/VV 어/EC 지/VX 어/EF ./SF ./SF 그/NP 게/EC 더/MAG 비싸/VA 았/EP 는데/EF ./SF ./SF 약간/MAG 오일/NNG 느낌/NNG 이/JKS 좀/MAG 나/VV 는데/EC 그것/NP 때문/NNB 이/VCP ㄴ가/EC 사용/NNG 후/NNG 에/JKB 눈/NNG 이/JKS 뿌얘지는게/NA 종종/MAG 있/VV 음/ETN 그것/NP 만/JX 빼/VV 면/EC 키스/NNG 미/NNG 도/JX 전혀/MAG 무리/NNG 없이/MAG 잘/MAG 지우/VV 어/EC 내/VX 고/EC 안/MAG 따갑/VA 고/EC 순함/NNG ./SF 가/XPN 성비/NNG 좋/VA 은/ETM 물건/NNG !/SF 
05294,89,복합성,23,4,잘 지워짐,잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 
유르르,41,중성,29,4,1+1할때 써봤는데 순하고 좋더라구요 ㅎㅎ 잘지워짐!!,1/SN +/SW 1/SN 할/NNB 때/NNG 쓰/VV 어/EC 보/VX 았/EP 는데/EC 순하/VA 고/EC 좋/VA 더라구요/EC ㅎㅎ/NA 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN !/SF !/SF 
달려달래,31,복합성,36,5,"이거 물건입니다~~~
제가 겟잇뷰티를 자주 보는 편인데 역시나 실망시키지 않더라구요 .
라네즈 아이리무버도 잘지워지나 가격이 배로 비싸기 대문에 저는 이제품에 더 후한 점수를 주고 싶네요.",이것/NP 물건/NNG 이/VCP ㅂ니다/EC ~/SO ~/SO ~/SO 제/XSN 가/JKS 겟잇뷰티/NNP 를/JKO 자주/MAG 보/VV 는/ETM 편/NNB 이/VCP ㄴ데/EC 역시/MAJ 나/JX 실망/NNG 시키/XSV 지/EC 않/VX 더라구요/EC ./SF 라네즈/NNP 아이/NNG 리무버/NNG 도/JX 잘/MAG 지우/VV 어/EC 지/VX 나/EC 가격/NNG 이/JKS 배/NNG 로/JKB 비싸/VA 기/ETN 대문/NNG 에/JKB 저/NP 는/JX 이/MM 제품/NNG 에/JKB 더/MAG 후/NNG 하/XSV ㄴ/ETM 점수/NNG 를/JKO 주/VX 고/EC 싶/VX 네요/EF ./SF 
마르소,23,복합성,23,3,클렌징이 잘 되고 많이 독하지않은것같아요!!,클렌징/NNG 이/JKS 잘/MAG 되/VV 고/EC 많이/MAG 독하/VA 지/EC 않/VX 은/ETM 것/NNB 같/VA 아요/EF !/SF !/SF 
민댕스,78,복합성,20,4,"그냥 무난하게 쓰기 좋은듯
순하고 다른 로드샵에서 나오는 리무버들보다는 훨 좋음",그냥/MAG 무난/XR 하/XSA 게/EC 쓰/VV 기/ETN 좋/VA 은/ETM 듯/NNB 순/NNG 하/XSV 고/EC 다른/MM 로드/NNP 샵/NNP 에서/JKB 나오/VV 는/ETM 리무버/NNG 들/XSN 보다/JKB 는/JX 훨/NA 좋/VA 음/ETN 
