user_id,review_count,skin_type,age,rating,review
망고쭈,46,복합성,28,5,순해요. 다 필요없이 눈에 들어가도 시림 등의 이상이 없어서 다른 제품들 써보다 다시 뽀오얀으로 돌아왔어요. 세정력도 이만하면 왠만한건 다 지워지구요. 일단 다른 제품들 썼을땐 독하다 하는 느낌이 강했고 눈 따가운건 당연하고 눈에 들어갔을때 잘 씻기지도 않고 뿌옇게 머물러있어서 쓰기가 겁이 났을 정도.. 이건 다소 벅벅 문지르게 되도 약한 눈꺼풀에 아프단 느낌 안들고 좋습니다. 피부 예민한 분들은 이걸로 사시길!
12569,54,복합성,20,4,순한 느낌??이라서 좋게 좋게 씁니다!!
멕멕,84,건성,24,4,립앤아이리무버를 많이써본편은 아니지만 다른제품보다 순해서 좋았던거같고 눈주변 피부가 안좋아서 따가울만한데 괜찮았어요! 키스미 아이라이너도 싹다지워집니당
햄볶a,166,중성,22,4,"원쁠원해서 어제샀는덷 뭐 나름 괜찮은거같다
진짜 눈에 자극적이지않아서 좋음 눈이안따갑다"
마블리아,270,민감성,26,2,잘 안지워져요..
정자동양갱,81,건성,32,3,아리따움 vip회원 가입 했더니 줘서 쓰는 중 무난 하게 괜츈해요??세일 하면 또 살 생각 있어요 ㅎ
미블링,3,건성,24,4,리무버 솔직히 이거 좋아요 순하고 미감수 쓰다 바꿧는데 세정력도 좋구 
쁀쀼,80,복합성,21,4,1+1 행사하길래 샀는데 잘 지워지고 좋은듯
221324,429,지성,24,5,키스미 삐아 다 지움 근데 순하기까지 함 어퓨에 데이고 울면서 1+1 하는 거 집어왔는데 개이득인 부분? 문제가 있자면 겁나 빨리 층 분리됨
그래놀라맛있,75,건성,25,4,"20퍼 세일할때 샀어요. 

화장솜 두꺼운거  2겹 겹쳐서  한번 애벌로(?)닦아내고.

뒤집어서 마무리로 슥쓱. 하면돼요.

과감하게 눈점막도 닦아내요."
rbf001,89,복합성,25,5,리무버 한 세 종류 써봤는데 그 중 이게 제일 최고인거같네요 더 잘 지워지는 걸로 알아보려다가 이게 잘 지워져서 이것만 쓰고 있어요!! 순하고 좋네요!!
쁘띠민주,57,복합성,25,4,작아서 어디 여행갈때 공병필요없이 가지고 다니기도 편하고 세정력도 좋고 용기도 예쁨 가격도 좋고 그냥 여행갈때 하나씩 사감 집에서는 다른거쓰고ㅋㅋㅋㅋ
연수르,257,민감성,24,4,원플원할때샀는데나만좀비싸다고느끼나ㅠㅜ그래도좋음!
듀듀듀,140,복합성,23,4,다른 리무버보다 순하긴 순해요 !! 무난하게 쓸수 있는 리무버에용 ㅎㅎ
모찌다람쥐,154,중성,28,5,아리따움 할인 행사할 때 샀는데 가성비 짱짱>_< 향이 너무너무 좋아요 아기 로션 같은 향? 이나는데.. 클리오 립앤아이 리무버 가 진짜 너무 별로였어서 그랬는지 바로 다음에 쓰는 이 아이는 순하당 눈에도 안 따갑구.. 다음에 원쁠원 행사하면 또 구매할듯!!
ww2580,63,복합성,22,4,"원플원할때 사용하면 짱짱!!
지금 사용중인 제품인데
어제도 사용했는데 정말 슥슥 문지르면
다지워져요! 폼클만 하면 항상 다음날 아침에
검은 눈꼽이..........
이거 사용하고 클렌징 한다음날은 깨끗!!"
케밥,246,중성,25,2,"립앤아이 리무버는 이미 정착한 인생템이 있어서 그런지 (어퓨 분홍이!!!!) 그저 불만스럽다.

어퓨보다 독하고
세정력도 별로고
가격까지 비싸다"
봄222,185,복합성,29,2,"향은 애기애기해서 좋은데
키스미지워진데서샀는데
듬뿍써야지워지고 타사꺼만큼잘지워지는편은아닌듯
에뛰드가더잘지워짐
글고 이거눈따거움"
hsgkfla,64,민감성,30,4,클렌징오일쓰기전에는 리무버로는 이것만씀 잘지워지고 자극이덜하구 세일도자주자주햇지만 솜에하는게너무귀찮고기달리는것도귀찮아서 클렌징오일로바꿈
ahny,66,복합성,21,4,정말 잘 지워짐 내가 키스미 마스카라 전용 리무버를 다 사용해서 이걸로 그냥 지워봤는데 완전 깔끔하게 지워져서 그 다음부터는 그냥 이거 사용해서 지워주고 있음 그만큼 화장을 정말 잘 지워줌!
널응원할게,197,복합성,28,4,잘 지워지는데 뭔라 기름이 좀 남은 느낌이 든다ㅠㅠ 그래도 순하고 정말 잘지워져서 좋음!!
자모느,21,지성,25,5,순해서 굉장히 만족했습니다 살짝 덮었다가 지우면 한번에 싹사라질만큼 리무버의 역할도 잘하고요
젤리젤뤼,131,복합성,27,5,지금까지 써본 아이리무버 중에 가장 순해요! 다른건 화장 지우다보면 눈이 시린데 이건 눈이 시리지 않아서 좋아요ㅠㅠ 가장 중요한 세정력도 좋은편이라 지금 두통째 쓰고있어요ㅎㅎ
에렌,136,민감성,24,5,"다른 립앤아이에 비해서 가격이 쎄지만ㅠㅠ 미샤,이니스프리,폰즈 까지 써봤지만 전 이게 젤 나아요. 다른것도 물론 자극은 없는데 메이크업이 남는 느낌이 들어서 계속 사용하려구요"
천졍,123,복합성,25,5,순하고 가격도 합리적이고 눈 주변에 쓰기에 안심이 된다.
nnnan,63,건성,26,4,세정력도좋고 난 따갑지도 않고 무엇보다 행사할때 싸서 대용량 씀 유후
참새짹짹짹,87,복합성,29,4,"써본게 몇개없어서 비교할 순 없지만
개인적으로 키스미 잘 지워지고 눈에들어가도 안따가와서 좋아요
전체적으로 무난한 느낌"
vnabyv,91,복합성,31,4,무난합니다~ 무난해요 용량은 좀 아쉽?
Joo16,142,지성,30,3,"포인트 리무버로 딱 !
면봉만 있으면 눈.수정용으로 딱!
근데 눈에.들어가면 따가움 ㅠㅠ
요거 미니용기로 하나 나왔으면.좋겠어요 ㅋㅋ 수정용으로 파우치에.넣고 다니게 ㅋㅋ"
모던하게나,31,복합성,30,2,세정력이 별로...
cho4,45,건성,25,3,가격대비 괜찮았던 제품! 세정력도 쏘쏘!
심요요,17,건성,37,1,"좋다고 해서 샀는데
순하다고 했는데 
립앤아이 리무번데!!
눈 개 따가움
충혈되고 난리도 아님

한번쓰고 처박아놈 
아...내 돈 ㅠㅠ"
그렝,37,복합성,26,5,가격도 좋고 성능도 나쁘지 않은듯...! 이번에 대용량으로 사둠
hmmh,59,복합성,27,3,"옛날에 겟잇뷰틴가 일등했다고 사봤는데
왜 일등이지요..? 그냥 그럼"
layzn,126,건성,23,3,다들 눈 안아프다고 하지만 아팠는데...기름기도 좀 많고..
zezeze,103,복합성,29,3,평이 좋은 제품이라 구매해서 사용해 봤는데요    저는 특별히 좋지도 나쁘지도 않았던 제품이였어요 딱히 다른 로드샵 리무버보다 좋다는 느낌은 못받았네요
씩씩한부엉이,287,복합성,31,4,이름도 이쁘고ㅋㅋㅋㅋ 자극없는제품! 세정력도 좋고 무난함!
체리키위,108,복합성,25,4,많이 자극적이짐 않아 좋았어요! 세정력은 쏘쏘인듯!
유아인여친,214,복합성,18,2,솔직히 진짜 별로예요.. 원래 마스카라랑 눈밑에 펄 얹은건 잘 안지워지잖아요. 근데 이건 특별나게 더 안지워짐. 마스카라는 둘째치고 눈밑에 펄은 지워도 지워도 남아있어서 나중에 클렌징 다~ 끝내고 면봉에 묻혀서 몇 번 더 닦아줘야돼요. 근데 더 충격적인건 닦아내고 나면 면봉이 갈색으로 변해있다는 거.. 이 말은 섀도우가 아직 남아있다는거 아니겟습니까 ㅜㅜㅜ 진심 별로 왜 겟잇뷰티 1위인지 모르겠어요.. 다른거 사세요 전 그냥 사서 쓰는거..ㅎㅎ 이거 빨리 팍팍쓰고 스킨푸드 밀크쉐이크 립앤아이리무버 살려구요.
캠벨,32,건성,27,4,가격도 저렴하고 잘 지워내는데 순하기까지해요 정말 좋아요!
하라사,29,지성,26,4,이니스프리 검은콩 리무버 사라진이후 대용으로 사서 사용했는데 눈도 안따갑고 눈에 들어갔어도 그렇게 기름이 낀 느낌이 적어서 좋아여  몇년동안 바뀌지 않고 아이리무버로 사용중!!
나른019,40,복합성,24,4,이거 양도 많고 진짜 잘지워짐. 뭔가 쌀뜨물같은 느낌이라 왠지 피부에도 괜찮은것처럼 느껴진다. 가격도 이만하면 적당하고 하나 사두고 계속 쓰는중!
초코그래핫,64,건성,25,5,"아리따움 아이 제품들은  잘 지워져요ㅎㅎ
정말  클렌징이 힘든 제품이 아니면 잘 지워져요ㅎㅎ
향은 거의 없어요ㅎㅎ"
유쁠러스,57,복합성,23,5,립앤아이리무버는 잘 지워지면 장땡!!! 눈에 들어가도 안 따갑고 키스미 마스카라도 잘 지워진당 하루종일 입술 위에 쌓여 있던 틴트 립스틱 각종 잔여물도 깨끗하게 지워져서 꾸준히 잘 쓰고 있다!!
펄jj,62,건성,23,3,눈 뿌옇게되서 싫어요..ㅠ
oㅇO,92,복합성,30,3,"그냥그냥씀 
세일해서 삼"
늘솔,40,중성,25,5,"순하고 잘 지워져요 
눈에 들어가도 안아파요"
도르형,66,건성,28,4,"순하고 잘지워져요!
대용량으로 사봤는데 다음부터는 좀 더 저렴한걸로 바꿀예정입니당ㅋㅋ"
러블민,53,건성,22,3,세일하길래 샀는데 그냥그랫음
뚱뚜니,31,지성,27,4,잘지워짐!!!!!!!! 좋움!!! 세일할때 쟁여노셈
뷰티엔부티,227,복합성,28,5,벌써 5통째 사용하고있는 아이템인데요. 첨에 아무것도 몰랐을 때 친구가 추천해줘서 쓰게됬는데요 진짜 마스카라랑 아이라인을 잘 지워줘서 오래오래 쓰고있습니다~~
녕뇽김,6,건성,24,5,재일좋아..
sasa,182,건성,23,4,잘 지워지긴 하는데 눈에 들어가면 엄청 따가움
ddlois,40,건성,21,4,순하고 잘지워짐
쵸르,166,중성,24,5,키스미 마스카라도 슉슉 지워주고 눈에 들어가도 많이 뿌옇지는 않고 자극도 없어서 좋당! 쭉 쓸 예정
S2L,66,복합성,29,4,"진짜 순하게 지워지는 것 같다~
그래서 인지 그리 강력하지는 않지만 화장을 진하게 안하니까 딱히 신경쓰지 않고 계속 쓰고잇는 중~~"
EunYuL,66,민감성,30,2,"이 가격이면 스킨푸드쪽이 나은 듯..
아이리무버도 이것저것 사보는 편인데..
이건 그냥..평범 했다
갠적으로 눈이 따갑고 뿌얘지고
몇일 쓰니, 눈두덩이 피부가 쓰라린게..
자극이 좀 있는 거 같음OTL

이미지는 쌀뜬물 같아서 순딩해 보였는데
쌀뜬물 처럼 눈앞이 뿌얘지는 제품"
_유진,12,복합성,22,5,"진짜 내인생리무버
마스카라 오일로도 잘 안지워지는데 얘로는 솜에 뭍혀서 올려두면 싹 지워지ㅗ 눈에들어가도 진짜라나 안아프고 너무 좋음 ㅜㅜㅜㅜㅜㅜ"
itsso,5,복합성,31,4,자극없이 잘 지워지고 조아요~
버나,34,중성,24,3,같은 뽀오얀 시리즈 중 오일클랜저가 있는데 그거만 사면 이건 필요가 없다. 립앤아이리무버를 쓰면 화장솜이나 티슈로 눈을 문지르게 되는데 굉장히 피부에 안좋다. 그렇다고 이 제품이 마스카라까지 꼼꼼하게 지워지는것도 아니니 돈낭비.
미인애봉,119,건성,25,5,"향도 거의 안나고, 부드럽게 잘 닦임!"
기본,9,지성,20,4,디자인도 기엽고 눈 따가움도 없고 애들도 써보고 다 좋다해요 저 따라 산 애들도 있을정도로 괜찮답니다 한번 사보시는것도 추천☆
사이렌,28,복합성,32,5,안지워지는게 없이 완벽한 클렌징! 그 지우기 어렵다는 키스미 마스카라나 립틴트 싹 다 지워집니다♡ 눈에 들어가도 따갑지않고 부드러워서 더 끌리는 요아이ㅋ 가격도 딱 좋음!
1214,54,복합성,23,3,나쁘지 않았다. 막 따갑거나 그런건없었지만 쓰던거에 비해 좀 화한? 느낌이 없지않아 있었음. 그래도 나름 잘 썼다.
돼지보스몬,50,복합성,24,5,"그동안 내가 이걸 왜 안썼나 
써보자마자 후회했습니다"
땅콩잉야,162,지성,23,3,"세정력 무난무난 괜찮아요
근데 사용할 때 흔들었다가 내려놓으면 다시 너무빨리 원래상태로 돌아와서 또 뚜껑닫고 흔들어주고 하는게 매우 귀찮은 부분......
다시 사지는 않을 것 같습니다ㅋㅋ
가격대비쏘쏘"
ㅎㄱㄱㄱㄱ,145,건성,24,4,클렌징은 다른 제품들에 비해 확실히 잘 됨. 그런데 눈에 조금이라도 들어가면 맵고 쓰라리고 눈 안 보임. 가격에 비해 양이 적다고 생각됨. 재구매의사 없음
때렁이,85,건성,25,5,"진짜 잘지워져요!
키스미도 지워지고 뭐 워터프루프아이라이너
뭐 이것저것 다 잘지워져요!
오래쓱쓱안해도 지워져서 편한듯

그러나
이거 하나로만 하면 미끄덩한게 남아있어서 
꼭 클렌징폼으로 마무리해요!"
이이이잇잇,46,복합성,23,2,나한테는 잘지워지지도 않고 눈만 아픔
효군,122,지성,25,3,"이 리무버밖에 써본적이 없어서 비교 할 순 없지만 나는 매우 만족.
거부감 드는 인공적인 향도 안나고,
순하고!"
유딩굴,189,복합성,33,4,어지간한 메이크업은 깔끔하고쉽게지워짐 세일할때 쟁여두면 굳굳
쿠쿠쿵,90,복합성,25,4,"세정력 괜찮고 눈에 들어가도 하나도 안 따갑다
근데 눈 따가움은 사람마다 다른 듯. 친구는 써보더니 눈 엄청 따갑다고 함"
난리나를,67,건성,23,1,이게 왜 겟잇뷰티 1위인지 모르겠어요... 그냥 사서 쓰는 것 뿐이지 딱히 뭐 다른게 좋아서 쓰는건 하나도 모르겠어요
인싸이트,92,민감성,31,3,"좋은지 잘모르겠다, 뭔가 되게 미끌거리는 느낌, 그리고 눈 따갑다, 재구매의사 없음"
marcel,78,건성,28,3,특별히 다른 리무버 맘에 드는게 없어서 계속 사용하던 제품 . 그냥 그럼 .쏘쏘
yeahJ,38,지성,23,4,제가 눈이 많이많이 예민한편인데 어쩌다가 왕창 들어가지 않는 이상 따갑지 않고 잘 지워져요! 키스미 마스카라는 듬뿍 묻혀서 한동안 눌러주면 어느 정도 지워지는데.. 남은건 오일이랑 2차 세안하면서 해결되니 상관 없음!
나융이,45,복합성,26,3,좋다해서 삿는데 그렇게 좋지도 나쁘지도않은거같음 무난템
징징이밍,14,지성,24,4,용량도 짱짱이고 마스카라 짱잘지워져서 참 좋은 제품이다 근데 난 눈에들어가면 아프긴했는디..
miso22,173,복합성,25,5,"잘지워지고 자극없고 전혀 부족한 점이 없는 리무버입니다~!!!! 여러개 써본것 중에 괜춘템인듯! 안에 오일층과 분리되어있는데 오일층이 투명이라서 흔들어쓰는건줄 알고 깜짝놀랐습니다 
색상이 들어간 리무버보다 무색이라 더순해보이는것같아요"
땅콩웜,119,지성,23,1,아리따움 vip 가입해서 받앗는데 저는 자극 너무 심해서 친구 줬어요 그냥ㅜㅜ 호불호 갈리는듯해요
k쏘오,57,민감성,24,2,겟잇뷰티 보고사서 세정력이야머.....근데 이거 눈에 좀만 들어가면 너무너무 따가워서 다시는 안사!!!
강쥐G,29,복합성,29,4,순하고 가성비 대비 짱!
loony,47,민감성,34,3,순하게 잘지워집니다
S2뷰팁,29,건성,26,3,음 처음엔 조금 따가웠는데 순하고 무난해요. 잘 지워지기도 하는데 재구매의사는?.?
노누누뉴부,24,복합성,24,5,깔끔 하게 지워지고 눈에 들어가도 아프지 않다 ㅎ
y2zlee,231,복합성,27,2,"순한건 뭐 그럭저럭. . .
그닥. 와!!!ㅇ순하다 도아님
걍. . . 뭐. . . 그르타
가격대비 클렌징력이 구림. . . .
차라리 미샤나어퓨삼. . ."
청정한아이,79,복합성,27,3,무난히 쟁여놓고 잘씀
jiny8,241,복합성,22,4,무난무난 ! 눈에들어가도 안따갑다는게 제일 좋았다. 근데 순해서 그런지 세정력이 그닥 좋은지는 잘 모르겠다. 재구매는 안했던 제품
송도진이,151,민감성,26,3,잘 지워지긴 하지만 민감한 피부 때문인지 무척 따가웠습니당....ㅠㅠ 흑흑
정뿌꾸,79,복합성,30,5,"1+1할때 엄청 사서 쟁여놨어요
이걸로 아이메이크업지우면 세안후 토너로 정리할때 솜에 잔여물이 없어요! 마스카라 떡칠한것도 다 지워줌 ㅋㅋ 평생 이것만 쓸거에요"
대동대동,181,건성,25,4,이게 정말 유명하길래 한번 사봤는데 좀 자극이 덜하고 깔끔해서인가봐요~ 전 좋았어요!
어차피,517,중성,28,5,이정도면 세정력도 좋고 저렴한 편에다 세일해서 가끔 싸게 팔때는 더 저렴하게 살수있다 좋음
유데,93,복합성,33,4,타사제품 쓰기전엔 좋은건지 1도 모르겠더니 딴거써보니 얘가 존좋. 순하고 눈에들어가도 별로 안따갑고 그런거에비해서는 엄청 잘지워짐.그런거보면 갓리따움도 참 일잘해~
